Risk_ID,Risk,Risk_Category,Likelihood_Score,Impact_Score,Probability,Expected_Loss_B,Monte_Carlo_Mean_B,Monte_Carlo_P90_B,ML_Warning_Percent,Risk_Score,High_Risk_Event
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.276569152594928,8.414357816389419,0.7658469876328251,5.029480685214002,5.7561340727753665,8.141301715842413,85.05289891542736,61.22765652563526,1
R8,System Downtime and AI Platform Unavailability,Technical,9.0,9.0,0.564052351680609,4.689043916511731,5.862004147654194,10.651268663718552,58.955960698156126,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.228371677583121,9.0,0.7004114058622415,2.9435243730520413,4.043583493098683,7.595482702365674,82.91522390314614,74.0553450982481,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5217913747890406,3.470388043306912,4.290864266676814,5.971034215600008,89.40565450649297,81.0,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.120499958789301,8.074193100183825,0.34775819332508995,2.416506684776598,3.034820758349899,11.502810260777753,52.578183457471695,41.34390543674814,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.696464014422801,9.0,0.7007853671474107,2.6733467859898115,5.354720475305127,7.1704051440546195,75.80134893193103,78.26817612980521,1
R8,System Downtime and AI Platform Unavailability,Technical,6.545755724846738,8.98205814427877,0.3874604619958441,2.6628127854625188,6.086617449123402,7.060506123864099,86.72895206737252,58.79435851881903,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.725151399381741,9.0,0.5182732447024246,4.146428584646471,3.7927181872953004,9.47582944498065,64.49925497680383,51.526362594435675,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.811103312215525,9.0,0.6773050778473028,4.211637889574196,4.418875908341912,8.046270316585815,93.06720585547447,61.29992980993972,1
R8,System Downtime and AI Platform Unavailability,Technical,6.382553387540902,9.0,0.3543599517101458,3.0799655911139805,5.647906470836955,8.287533380221145,66.30293480002379,57.44298048786812,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.030800389686234,9.0,0.8277301200664379,5.431174026156616,5.3913611584413115,8.112885082851307,96.47931762448297,54.277203507176104,1
R8,System Downtime and AI Platform Unavailability,Technical,6.924855833189984,9.0,0.44564755670997974,3.933924482328794,5.302343306444236,9.791237982534877,68.42473352963106,62.32370249870985,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.499637101125957,7.833261672662542,0.7719535782610972,4.887059819864187,4.980315135589678,10.503948397699538,91.27732179407664,58.746619863127975,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.299168321133914,8.734545289537175,0.7198193658138987,2.6824358129688015,4.001334196453083,5.466862137568977,95.56119302218711,72.48946156643638,1
R8,System Downtime and AI Platform Unavailability,Technical,7.52436274725291,8.33858062696998,0.451671388684161,4.188317056316295,5.894653710072169,12.08691218783201,55.80441631978943,62.74250543453773,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.920546156483871,0.8263767470123455,2.6017217678587667,4.934106305173541,7.822844513196663,73.97129406633604,80.28491540835483,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.302685348995986,8.519266485280713,0.32015632852274034,4.005608733003617,2.894713622012722,8.334537574647628,60.307487363498254,45.17498957569057,1
R8,System Downtime and AI Platform Unavailability,Technical,6.802464774303032,9.0,0.35552834830370983,4.094116018340703,5.554670079222799,6.813133433130819,71.09245255878056,61.22218296872729,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5991601150449022,4.1706369821756315,3.8761342443485756,5.611668173088361,70.47446089089838,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,7.6294135848867874,8.89989654478617,0.4076873886828168,3.275113004091059,5.904659406527954,11.311130155826445,72.97310496725741,67.90099160287859,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.4660908986832,4.7335703764065755,0.4258397404778686,1.9421062683847718,2.1993680764189762,5.636113742818688,32.50656607496696,30.60769632915897,0
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.225342753689067,9.0,0.4378024130895565,4.1098382472157855,4.231665165453121,8.230007750019125,54.35013637153777,47.02808478320161,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.08718640420643,9.0,0.6121521040528615,3.534939930390178,7.273296951536645,7.837862522756159,91.99058978396441,63.78467763785787,1
R8,System Downtime and AI Platform Unavailability,Technical,7.031266877248674,9.0,0.47208882774470856,4.545850738934606,4.577635311282386,10.109857993916835,70.6735824495681,63.28140189523807,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.49287693994341,8.787280736619904,0.3549669753086348,3.345828439157595,2.936432969551678,11.167639387566407,65.40428652475205,39.480170986368506,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.170497235040431,8.977475737129371,0.5154213039360229,4.600949435292466,3.9724651370674398,9.34448849147081,54.50531014119872,46.418013476469966,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.6282870967071,8.106918060567516,0.66062061362492,3.133472819436392,2.573907971240466,5.643878573882089,55.29383035845821,69.94881649605644,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.293269314133503,7.911274731443003,0.7279942983996964,6.791980865637445,6.38953617852091,9.137764894762824,97.22580909479962,57.69905723451302,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.436350972573657,8.630161959330735,0.6506220627236006,4.464972972493095,5.525270570584469,8.550853262756407,85.42549371036482,55.54675132040656,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.271268318625597,6.393244352771715,0.5152517019829073,1.9990501895082846,1.5899988535234677,2.936500309680004,45.97455928991419,40.09375076276927,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.871492519144194,9.0,0.6394313684693914,3.982116471657111,6.379205739740417,8.9916235585661,92.32914807780834,61.84343267229775,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.762198400792212,8.481140639345952,0.47271661662840725,4.631905773817418,5.609549537895682,7.345861218615833,86.76687935823324,65.83229630762499,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.005893766957807,8.972154902559938,0.5231873593364935,7.342980961280694,4.114705850528665,9.38323466607832,94.64574177453491,53.88580920546466,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.1370946612495,7.765288971361779,0.49091508816986074,4.012125603046037,3.6664458222092504,5.622744307506328,86.71923749916861,63.18689143192756,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.400863513552987,8.633949225258075,0.4429325872792724,4.263371714150278,4.526587089652352,11.029663547903333,67.21234933514134,29.362882898049268,1
R8,System Downtime and AI Platform Unavailability,Technical,7.799499253504148,9.0,0.4197265703723053,4.193258605777241,4.2407942575375195,12.655518606893818,69.19228264866189,70.19549328153734,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.2369614157120425,8.590661715700392,0.6158005813430683,6.550763777840935,4.314798667799847,7.559668010490821,90.74212303436384,62.17028737195835,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.15781484202401,9.0,0.7375162648532054,6.235889593238049,4.526190872461285,7.426716095893549,97.31066921564388,73.42033357821609,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.281179562269453,8.16694123520307,0.731334994972372,6.473612170715385,4.689776760595166,9.494646187361479,96.94494952064893,59.46496560801624,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.799271575019,9.0,0.5358005869847842,3.3372340347291227,3.0646815581631137,7.867789532967564,49.26914728499199,61.193444175170995,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5812951094767123,2.894497095410724,3.9543406973816064,6.095722120929443,67.67557455996938,81.0,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.9130002202742995,8.84959045759223,0.47260639603906396,3.420942389147846,4.654453155297791,10.017119444817732,70.87902228839855,52.32763032508019,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.9611981719974443,9.0,0.4761019736677348,3.6218243933959267,3.548677236827009,9.209792397019951,71.50151540515196,35.650783547977,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.57791051379151,9.0,0.681701726138885,5.521186333102922,6.845529135779957,9.780906502155812,100.0,68.20119462412359,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6462921728298567,3.6581417685274467,3.383173033875307,6.69820937183824,76.39625568806473,81.0,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.980376514189525,8.811879068442577,0.6119583636632561,4.596255612203088,5.79514715104952,11.80458477816159,88.45737223858384,61.51023369523484,1
R8,System Downtime and AI Platform Unavailability,Technical,6.4853584507818525,8.000798952141361,0.5022386451794166,4.957294575353658,3.5694947019709007,8.107002671769077,64.46648353350787,51.888049097276564,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.1796561754693045,7.554267466110065,0.3880291051508318,1.7554940678526336,2.534269978929629,3.7472868666858155,24.413529504153793,46.68277559809392,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.166548590977006,8.48430197550815,0.4644893208168849,2.9982512627849456,5.048820639945786,8.915723890351808,66.0115921825877,52.31886039249321,1
R8,System Downtime and AI Platform Unavailability,Technical,6.312062612536173,9.0,0.5766692984474514,4.6264800198232034,5.345142929635509,10.854850449050959,63.690514269371725,56.80856351282556,1
R8,System Downtime and AI Platform Unavailability,Technical,8.115902053365362,8.415660979731667,0.5558260642269772,4.363802457633735,2.418664446983048,10.887765620579756,64.64563369087834,68.30068022583099,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.113957545668326,8.92558738274157,0.6102601993293373,4.0383388408101215,4.242610653267667,5.28982485219137,93.23274053067351,72.42183709371797,1
R8,System Downtime and AI Platform Unavailability,Technical,6.6503878132221965,9.0,0.5717927464153285,3.6063560592600465,5.87209880880902,6.895325742577322,58.07321445502491,59.85349031899977,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.47852485075497186,3.3003639827945648,3.7087741463163733,5.8130907794985225,65.64237546186564,81.0,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.6311697704074595,6.361594154302717,0.4046311157822848,2.1472079264968906,1.7358820774602897,4.723126073212129,40.14549099968547,42.18481084761298,1
R8,System Downtime and AI Platform Unavailability,Technical,6.621545948153541,9.0,0.44343229947309826,3.3775011376421524,5.237552338231626,8.264354029663473,70.51433519855573,59.593913533381865,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.353482905948667,9.0,0.3718899782973303,2.9574317956630294,3.840693590883101,9.020552223143742,58.27774855474297,48.181346153538,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.077169810273167,9.0,0.4283101119165945,3.584615548069126,3.124461850889744,5.9372757557480185,72.0723631708884,36.69452829245851,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6761925255320852,3.1599849348746525,3.73487109591042,5.683738492257693,85.47685431890154,81.0,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.080819861279283,6.714838211659645,0.31965684614646006,1.7786354652079874,1.6401191471140981,5.093031007457538,38.21486814162013,40.83172156273703,1
R8,System Downtime and AI Platform Unavailability,Technical,6.191580175476613,8.716261640182609,0.44585943064941164,3.423870729470483,5.380296946762643,9.06451813626754,76.24000983267345,53.9674327756219,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,9.0,9.0,0.7354484485810515,5.383499217488314,4.89381934217661,8.268132247561413,85.989151064371,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.733659494374296,8.94781444731099,0.5841295824756894,4.3462057593660015,5.023771648100263,5.280275473821627,72.71391917160658,69.19935015434612,1
R8,System Downtime and AI Platform Unavailability,Technical,7.073770107886886,8.835393203005644,0.5899901135318548,3.343899510432357,4.13518246941827,9.016159944658597,60.47337113393029,62.49954033084829,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.5538719674398376,9.0,0.4211621276636323,3.968219160669567,3.8162932631882622,9.285330066746615,64.51165259624004,31.98484770695854,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.264141550677165,5.837568077768437,0.6754486054275888,1.7803809772108705,1.876350415832821,4.455580676309242,47.68756567357404,36.567352750855896,0
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.169231551605134,9.0,0.47900566520211885,4.5852638072203264,4.382057098412598,10.08117270040594,71.12312171336347,28.523083964446204,1
R8,System Downtime and AI Platform Unavailability,Technical,6.808178541793361,9.0,0.4122914676007301,3.3457537287801893,5.725447934805062,9.231897565788664,64.87081229406402,61.27360687614025,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.297982236377452,9.0,0.6640377061336473,3.990282960504216,4.545989747331603,9.728399672208626,86.83216771092772,65.68184012739707,1
R8,System Downtime and AI Platform Unavailability,Technical,7.241238137655348,8.928322747878857,0.5161897436999787,3.024081770383196,5.20237019031233,9.447143661623368,75.9858399654389,64.65211118723617,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.032724491540708,8.759776759187112,0.8234338073064699,5.432913489213324,4.4803732927261155,10.28456235281791,87.46779631076954,61.60509655476429,1
R8,System Downtime and AI Platform Unavailability,Technical,7.304192919553421,8.094111691248322,0.5711902848903236,4.851544371717017,4.727351222633956,6.62633555724547,63.237424103244535,59.12095330529056,1
R8,System Downtime and AI Platform Unavailability,Technical,6.501637607807553,9.0,0.5236653739649612,3.194971471479755,4.338541415398638,9.121186775028677,62.79828982509655,58.51473847026798,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,2.9703261322604178,9.0,0.5717052841537962,4.318783846666531,3.329533120795812,9.895020261426085,64.80643514887267,26.73293519034376,1
R8,System Downtime and AI Platform Unavailability,Technical,7.372434646982213,8.28894030737825,0.5755739315462417,2.9787796699585654,4.480443172317207,10.484377900003741,64.02643807611628,61.109670708882796,1
R8,System Downtime and AI Platform Unavailability,Technical,7.777531240814944,9.0,0.6351143199246627,3.0717455427029186,4.240768522625694,10.469277644802698,69.53665425551678,69.9977811673345,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.723610587228875,6.600714703475381,0.3230328086449388,1.960302175688694,2.2765157581527924,5.224372597146986,30.76950091387894,50.981349967039755,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6103695068837122,1.7529448814712973,4.391161786189759,5.748129825668197,77.67573374156672,81.0,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.7781390962046935,9.0,0.41518222137594973,4.140422534761759,3.7373445770052185,9.773612695173883,72.10930202840768,43.003251865842245,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.47324456734501,9.0,0.7670546941436098,2.961451090929452,3.57043854122214,6.23179411948025,75.9745617373258,76.25920110610508,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.393622994390819,9.0,0.7040088476887132,2.5643502427191,4.103737029664324,7.092939731582024,85.61975378001428,66.54260694951738,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.214450833971641,8.905995703316275,0.6664942621447992,5.272854249637708,6.3358836150200455,8.126867961986147,87.20695186187828,64.25186812913796,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.265155527298887,9.0,0.732262653859963,7.995035740324839,3.532777437233303,8.465885644558556,97.09244841990464,65.38639974568999,1
R8,System Downtime and AI Platform Unavailability,Technical,6.647986925146526,8.876296336835077,0.5562299637762351,5.07822970213528,5.973186625945971,12.111068283823492,74.03701992857513,59.0095019910056,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.034502014170944,9.0,0.6594729655854261,2.7011359077043253,5.640137753760263,9.642968261330422,97.13263178724608,54.3105181275385,1
R8,System Downtime and AI Platform Unavailability,Technical,7.611143654649543,8.439615574438994,0.4955685964189794,3.269782590183899,3.682372428744719,8.828040665460094,67.8037056236127,64.23512652707281,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.779805372992042,7.138930746207607,0.7161626675668615,3.910337295830592,4.396465469903003,8.492115164117106,83.66051969749404,48.400561030556425,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.006868254939037,8.721711830655122,0.6198274875527534,5.531941490835948,6.50431286068903,6.784755782981625,86.22020863317934,61.11188575494361,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.220848348071703,5.825101609121704,0.34910237251124754,1.7702702393657475,2.210444340552547,3.2161754762646955,38.35153595387146,36.237073722454575,0
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.076146312640013,8.362433909780583,0.32890284859097385,2.3017394330957197,2.5806284642350326,9.703843748090572,69.06980018583947,50.8113719656091,1
R8,System Downtime and AI Platform Unavailability,Technical,7.9212476849103455,8.511864910705084,0.4915894131726044,3.3678544395594865,4.214214010614114,10.219824506783025,61.441648935054616,67.42459021819225,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,6.790848380911299,8.809982785055075,0.5410256378279052,3.0186206804027713,3.8627050213331233,6.039197517054927,73.19997935341233,59.827257331747674,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,8.226405143870384,7.041386746917563,0.5140940084191936,1.0973815341157693,2.2507464128538945,5.301882160487071,41.552308500714645,57.92530015482338,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.636596325821829,7.970646413411404,0.6886847764621219,5.165440809729761,5.043704180220541,9.257990883802474,70.24520763601889,60.86860911508247,1
R8,System Downtime and AI Platform Unavailability,Technical,5.040609773909257,9.0,0.5484368006946115,4.828665131636844,5.239468711122675,10.952887008092816,82.82173707873592,45.365487965183306,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.254526507937884,9.0,0.5663503832738684,3.963328486039884,3.6385181002880382,6.520650277449866,80.48257471016977,74.29073857144095,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,5.180692071335276,5.376131855487222,0.273147389371037,2.0735385852120385,2.789353520121167,5.316610643249632,30.60571163408364,27.85208367817566,0
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.48202249361579,8.004865798362658,0.6628063175769012,4.879644344446829,5.9753758140364415,11.295397184505365,96.46547048631965,67.89745176008779,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.849394080563156,8.357621529356415,0.7088241889586211,2.3662881632747506,2.692907112104598,7.442956981186318,93.53110279640272,73.95988648947385,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.5379039813486015,8.573544587636176,0.6788438183297377,5.768135617923848,5.246057484885677,8.822077579014378,84.42312156859334,56.05301129377631,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,5.901854521969153,8.674369794690689,0.5356974862577458,4.83081322452218,5.151872984311086,9.764239113886486,87.21661232290566,51.19486859802788,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.9039227507368555,8.903428070396194,0.48581735406482224,2.4689691705106807,2.8778264987024085,7.659101953544522,66.14354475810966,52.56515154436123,1
R8,System Downtime and AI Platform Unavailability,Technical,8.572814640917182,9.0,0.462467518422955,4.782889633642889,3.9054782954872156,8.446568753499976,58.00836133075912,77.15533176825464,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.134960773651007,4.2186301706617915,0.4798328204894027,1.3195583433514249,2.263449825121815,6.240895026201481,31.144923267308613,25.88113061555074,0
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.7768553017728838,3.7989621107683504,3.502820249830666,5.053907418840683,78.15884584383319,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,6.432294215781314,9.0,0.5174154537412347,4.673883897553418,4.9151865536275965,10.169137686596981,64.96681146062566,57.890647942031826,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.334514585309785,9.0,0.6700305763047897,3.980504726793148,5.227293377805423,9.99298042295204,87.3421870993085,57.010631267788064,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.184840929223643,0.5676986929080944,2.7306899976930348,4.752589644296546,4.752589644296546,100.0,73.66356836301279,1
R8,System Downtime and AI Platform Unavailability,Technical,8.193956259988278,8.696791956974858,0.5131758822984709,4.985794288393169,5.843551753099771,9.421904639618944,67.01796539685046,71.26113289766984,1
R8,System Downtime and AI Platform Unavailability,Technical,8.003566560183286,9.0,0.49557889557750195,3.8256316750495505,4.492222056884523,11.358956345739609,75.68021169698285,72.03209904164957,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.590039496147226,8.327629728628523,0.5416311350837882,3.217279005184999,3.028851426743523,8.372798677232163,60.715093292596706,38.22414936369473,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.856617104625678,9.0,0.7212942629691967,4.53285914096813,5.647389344136461,10.573379887722398,91.33433063850859,70.7095539416311,1
R8,System Downtime and AI Platform Unavailability,Technical,7.584503216119309,9.0,0.41863563947434584,4.002675516652399,4.116882188177299,9.68496738291848,54.97786688619747,68.26052894507379,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,5.367441597007907,8.286822071100035,0.6553630776288768,3.230640746368063,5.441178624794156,9.44170695311291,78.76329095145448,44.47903349142554,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.820789525374611,9.0,0.43709085015923754,3.089107949073678,2.961480211800618,8.261577839460069,71.9833534941663,43.387105728371495,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.3700947452815875,6.746527357738573,0.4044939088981757,1.5911230133196348,1.3872913604627222,5.213688473569388,28.58593284117222,42.97601847042896,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,5.347081302161116,7.082801381787724,0.35162616440228667,1.792572474088189,2.173110848802047,5.476648600000823,55.999910634993654,37.87231483547806,0
R8,System Downtime and AI Platform Unavailability,Technical,5.709635515457164,9.0,0.4406691051494362,4.459870154217454,3.983598933976935,10.414529627721368,72.14376127333301,51.386719639114474,1
R8,System Downtime and AI Platform Unavailability,Technical,5.844374518331138,9.0,0.4208957705015822,4.523455743410049,3.2360931915781075,9.679053723965437,70.78190949655958,52.59937066498024,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.052507865026225,8.259822060856019,0.7696824533859578,5.200215347514925,5.231227937102059,8.975701081417707,86.54152547087183,49.99263798704818,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.141550059625314,9.0,0.4281619680064132,3.0401718913116165,4.083499381231552,8.64676830237347,73.2193722827102,37.27395053662783,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.336279623020288,6.765808165951175,0.40901025692804827,1.8111961895761068,2.129681583304567,4.949468717471334,33.83793073910734,42.8700524151807,1
R8,System Downtime and AI Platform Unavailability,Technical,8.56877860410285,7.804713363809626,0.5217794944998407,3.2130017386743996,4.9964961325864,9.819684377534362,59.6569038632601,66.8768608829675,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.058484543530325,9.0,0.7763107549735053,5.0549758732917605,4.815381485392149,9.44074758974094,90.10965399143292,72.52636089177292,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,7.558517938390223,8.811492690915832,0.5076348594344287,2.22177146625073,4.6570465454923005,5.9499137678646346,75.22670272142466,66.60182556828165,1
R8,System Downtime and AI Platform Unavailability,Technical,7.482524048828592,9.0,0.4739388570771632,4.354929114041251,3.898127321594889,7.454619719148579,74.64311726420023,67.34271643945732,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.274591875293515,9.0,0.7660140748534767,3.776547274697945,6.700073367901135,8.361846918708716,86.83834382513517,74.47132687764163,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.85177712240823,8.510297398097226,0.6069765675142165,3.125369888745347,3.122699842825066,6.944522823831368,74.29429146822733,75.3312558133673,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,5.474680909766544,7.9795659644218055,0.6625571297441425,2.4556391597297043,5.974733664399903,6.02759835537676,84.68102086933781,43.68557745364292,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6637695292140168,2.367896054508516,4.574201818203912,6.920669983226166,84.14548580566348,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,6.762304875310359,9.0,0.558468275930998,3.2699677284928246,2.9507394462122933,10.092626387112634,76.00935335486402,60.860743877793226,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,5.648554235108029,6.156007497933367,0.43951625583268,1.6050040424427054,2.751940659117973,3.616954559367768,31.872023801758033,34.7725422238083,0
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.256865735232016,8.282697476776036,0.8137186312945675,5.088138502866736,4.584434819746766,9.381704020691828,89.59672666448914,51.823726037732655,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.051626376711208,7.8658517113446775,0.6306910873568419,4.8097957644631055,4.94033112073952,11.254807613725337,89.761528485801,55.46704740301712,1
R8,System Downtime and AI Platform Unavailability,Technical,7.3257073578132,8.667373023974577,0.37614984919562955,5.051986028476042,3.8127866545693054,10.957203446265641,73.20814288475587,63.4946383346422,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.763231397035941,9.0,0.6139239181085981,2.901694535581997,3.914075631084186,5.467053529721854,95.11630977355819,78.86908257332347,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.03786191500895,9.0,0.6803042460898551,3.508627871879953,4.74016269584298,9.75807011211085,92.03222673631807,63.340757235080545,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.382363390605754,7.009324279803444,0.7426746961037061,2.2171465654809097,3.6271298326110384,5.847583355970005,83.10842615816577,58.75470323590843,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.047961445981547,6.298659476932664,0.38609788708415754,1.136566048763521,1.8900804667575932,4.8721369711263405,39.80195531877117,44.39270915478771,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.041379052585848,9.0,0.6815318221932603,4.532853614593918,5.7001611390903975,11.994956923458027,83.7727696661816,63.37241147327263,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.392472162942573,9.0,0.6985724759793629,3.9487420939026396,5.234009211651831,11.652153266841797,90.24790704365181,75.53224946648315,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.792522477316127,7.874633039427254,0.7283612261084293,6.1176263848163455,4.813588398071839,8.774420318772545,87.42702583721639,53.48862192092583,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.980250906465372,8.562078098393574,0.5563063436245004,3.310176084891733,3.2901689337966937,4.781547125346163,67.6470842370945,76.8896096043262,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,3.3967395331840504,7.320114043775446,0.5306010951869538,3.1070665254527974,4.123748514335967,6.572839707112286,72.14077870639447,24.86452075990782,1
